,timestamp,month,year,day,time_period,date_uuid
66543,20:16:39,6,1997.0,4,Evening,e4a0638a-8572-43bc-bdba-fb0eac30bb7e
66544,22:30:49,12,1992.0,7,Evening,4d9aa1e2-5731-426a-b86f-61ff04191e70
66545,03:14:26,12,1999.0,18,Late_Hours,554a6ede-9331-4fc7-818e-8e4b50da2d66
66546,14:24:00,3,1993.0,13,Midday,9e844e98-99fe-4bb9-b4d9-1a50e170c4dc
66547,16:24:02,12,2015.0,8,Midday,23ec008a-d9c0-4b91-90a9-840885232322
66548,18:22:28,3,2001.0,16,Evening,e0ae915a-75b2-48ed-bdd7-455f03c6387e
66549,18:53:32,8,1997.0,5,Evening,7f61b5c8-b317-430b-9d0d-61c4a1ce7a17
66550,18:30:53,8,2006.0,2,Evening,366f5ead-fb29-42eb-9e10-83a27ea562e3
66551,21:55:03,10,2006.0,15,Evening,ab8ca933-5135-4dca-a26c-66c1d39a7ab0
66552,08:53:54,2,2014.0,6,Morning,c19f6d5d-3a31-40bf-9728-51f3d3914003
66553,15:14:54,11,1998.0,13,Midday,a160a281-1560-41cb-a4ec-9bbc06676a8b
66554,20:06:18,4,2022.0,4,Evening,28af6db0-9256-4025-a22e-dabcf432d37f
66555,20:03:27,10,2000.0,17,Evening,63c3898f-a113-4fc1-b313-4d3580888166
66556,17:32:08,3,1996.0,24,Midday,2da250b2-b888-4df3-a6cd-71ca70d3df9b
66557,12:35:30,3,2019.0,24,Midday,ec4be253-2e60-447c-8876-8aa96f9b6531
66558,14:04:29,11,2010.0,12,Midday,33bcfccb-44e0-4892-bfa4-fdfd994a93e5
66559,22:53:35,6,2020.0,17,Evening,84aec0df-c175-4899-bf1b-a108923b2d88
66560,08:52:38,6,2016.0,7,Morning,ae9291ef-9fae-408d-a091-dfb2a223ea9c
66561,18:47:10,5,1996.0,21,Evening,ea4dc989-328f-4e90-95a4-8644994428ee
66562,20:31:42,3,1996.0,31,Evening,8716ce09-ace8-4fe6-b359-f327a5a5897a
66563,22:06:13,4,2002.0,13,Evening,5f7c7724-cd47-411e-a4cb-37ae01f90f06
66564,19:01:52,3,2020.0,31,Evening,825214d1-8a3f-4fca-978d-3f351a42d4ba
66565,19:53:27,5,2003.0,3,Evening,b50d8f5b-e15f-40c1-a069-54784cab7751
66566,15:39:37,2,2011.0,4,Midday,5baffa0d-ef39-49de-af49-6e2f4a6efa01
66567,20:27:19,11,2016.0,1,Evening,0e3a7f2b-fc71-419f-9810-c2018c2dd971
66568,22:36:17,11,1994.0,12,Evening,3fb703a1-e5f7-4a31-b3f7-2c899412c61d
66569,13:43:53,1,2001.0,11,Midday,05f9654c-2445-4043-a09e-d7dd59daaf8e
66570,22:41:56,1,1998.0,10,Evening,f76a97f0-6324-44ff-a3a7-3b061c67f3ce
66571,12:14:37,11,1997.0,27,Midday,a5ab5311-f819-4d39-9189-03e6ccfb79a9
66572,21:05:39,9,2004.0,26,Evening,bef8293f-ad84-4fdc-a467-90809453348d
66573,22:53:37,9,2016.0,25,Evening,f071168f-7abc-447c-9a56-71f47e64d702
66574,12:46:55,7,1995.0,15,Midday,4044f986-d44a-43be-8c49-74c4dbee8c10
66575,17:00:18,8,2005.0,10,Midday,20288255-655c-46d4-8c96-16e5996aca6e
66576,21:34:25,7,1996.0,27,Evening,6f33c56c-6d70-4c38-8cb6-8f5c7a181b5e
66577,23:42:16,6,2006.0,25,Evening,253b0c09-3abb-45ab-97c6-019c97b197a5
66578,16:45:56,11,2011.0,27,Midday,0403724b-d60f-4242-81bc-69ce114d259a
66579,19:33:23,3,1996.0,26,Evening,8c74597a-d1f3-4138-88e4-d7f38da87fb7
66580,22:59:21,10,2022.0,3,Evening,607fde54-278d-4dc2-8c79-41b5e8f0660b
66581,19:43:48,7,2011.0,12,Evening,f63598fc-929b-48f8-a817-17eff76963a5
66582,11:43:21,4,2021.0,29,Morning,f6279ce3-b2e2-421b-b8ee-e894c1b5205c
66583,23:35:08,4,2016.0,24,Evening,141baa47-afa3-4705-be51-61a9e841146f
66584,08:55:53,4,2002.0,26,Morning,d96f7cd5-fe31-4a18-9b2e-679605678548
66585,14:28:06,4,1993.0,17,Midday,30397a33-907f-40fc-9dfa-c0e39e74e35f
66586,18:49:07,5,2019.0,27,Evening,a9fe4dda-a815-44f1-8817-361306bf5e1c
66587,22:44:59,8,2011.0,20,Evening,af56985b-cadb-4a5f-9689-f2e60ccdb976
66588,23:43:15,8,2009.0,3,Evening,683b180e-6406-4526-a12b-e84e63ff19f1
66589,22:07:09,5,2005.0,29,Evening,54a7c2b6-3c16-4509-8e4d-59c302859ea5
66590,14:53:38,12,2015.0,22,Midday,815413d9-20c1-478e-a75c-b7de24db4b71
66591,19:28:27,7,2015.0,18,Evening,41d4a91b-5144-4667-a439-f153c4ad5e68
66592,04:30:15,4,1999.0,24,Late_Hours,866944a5-5e6f-4d91-9a41-090e73c788f8
66593,21:14:26,11,2017.0,16,Evening,6294ede1-aca8-4b22-aaa4-2a619f911d8c
66594,07:45:42,6,2021.0,18,Morning,204930eb-eba1-42d3-9443-cd43a3a20c9e
66595,20:11:02,9,2018.0,18,Evening,3193655a-3aa9-46f5-b0ea-ca7786288cc7
66596,15:44:31,8,2006.0,28,Midday,95fce6b0-8eda-4ab3-8f8e-e2bba6a50017
66597,16:18:27,2,1999.0,25,Midday,619b24c7-ab48-4472-bd14-8b6f65b710ea
66598,14:22:15,5,1995.0,25,Midday,81521f40-9257-4c99-9aea-af902281e058
66599,20:45:15,6,2017.0,12,Evening,46cdaace-f335-4cdb-822a-122a978511c7
66600,22:24:31,12,2001.0,18,Evening,433cd63e-b45f-4c5a-8753-e8485f23e063
66601,23:28:09,1,2017.0,16,Evening,f9bb86b2-4e45-47b3-a374-5997241ff54f
66602,23:53:13,8,2013.0,7,Evening,f4495597-d314-4105-89dd-51cb9b0cd04d
66603,19:42:39,6,2014.0,16,Evening,34608928-ffb3-4baf-be51-c261784fc09a
66604,19:49:35,8,2009.0,3,Evening,24c89479-70c5-425e-a154-0d31922d4b6f
66605,19:09:08,4,2017.0,16,Evening,d2cad5d1-4edd-404d-bd2f-a26d44f0e66b
66606,22:39:03,12,1998.0,13,Evening,0a797048-7806-4a95-a936-2674b9a1b82d
66607,15:42:44,2,2004.0,18,Midday,c03a5fa7-df22-498c-b813-1cefe21f9797
66608,13:08:22,3,1996.0,19,Midday,56b56289-bec5-4323-8bd4-792b33cedd55
66609,16:27:11,2,1995.0,23,Midday,2dc9a7d7-51c2-4d73-8e95-88e5db649f92
66610,20:27:31,1,2011.0,22,Evening,dbe5aae7-3f31-46ba-832b-992b8afd6dc4
66611,23:04:01,2,2017.0,5,Evening,8f9573b3-5032-4445-92fd-e12e71db94cf
66612,20:28:10,12,2001.0,19,Evening,0181049f-0b30-41ae-af15-debf5ee2e89e
66613,20:57:47,9,1993.0,18,Evening,57875c98-088e-47f9-8ac9-c2732185bd5d
66614,23:55:12,10,2021.0,29,Evening,5729e60a-b57b-4cf0-9547-08eeaf86fd2b
66615,07:17:14,4,1999.0,30,Morning,4865e8a8-6b50-4a05-9838-ea54ceed9fb8
66616,11:01:54,6,1993.0,5,Morning,328d9eff-cd57-4ccd-aede-ba75a0ee4f51
66617,18:48:47,5,2022.0,20,Evening,62d7b5c4-0986-49d4-b4fd-a6b66bf783b1
66618,18:26:09,1,1996.0,2,Evening,9548ab8f-1338-4933-b64e-47f03eaad42f
66619,18:49:30,1,1995.0,24,Evening,755a2d7e-ea59-4b34-af0d-13bc53ddf3ec
66620,18:00:10,6,2020.0,8,Evening,f47b481e-215b-4da1-a1ef-5e2e069c8c3e
66621,20:27:24,2,2020.0,9,Evening,33620a7a-6acb-4d02-aae3-f480dc80658e
66622,19:12:13,9,2008.0,8,Evening,a58be580-7209-4d29-9ff1-9c8ac94c714e
66623,20:04:14,3,2004.0,18,Evening,cb78cb96-f133-4b45-b47b-490750d5f25f
66624,15:15:29,1,2017.0,14,Midday,5046581b-cb01-486c-a565-d87c63aac5dd
66625,13:13:05,6,2021.0,30,Midday,25e82f9e-0b3a-438e-9062-d858d0ddd5e0
66626,18:56:49,9,2013.0,11,Evening,6f922031-809d-4db6-9845-4dfc2642c5b7
66627,19:03:33,12,1995.0,22,Evening,a0b1d775-a1b2-48c5-8ad6-b4fbaec18b1a
66628,21:29:50,11,2018.0,12,Evening,50706045-7926-486d-9469-2747e0982c19
66629,12:46:40,9,2018.0,22,Midday,407bb7bc-35da-4d78-82fc-685f639642a4
66630,20:08:56,5,2010.0,2,Evening,09fca1fe-edd6-4f09-8c09-f8e47bfdd15c
66631,18:24:02,1,2006.0,3,Evening,e8fcf5d4-f541-4ec2-9fda-1a68de986ac6
66632,21:36:36,3,2017.0,18,Evening,ef16d459-0baf-4e76-8e75-14b9c28d94d6
66633,19:38:28,12,1997.0,12,Evening,f35e2ecf-f5ce-487b-bdc9-5ba378f93f49
66634,20:35:28,11,1996.0,10,Evening,53f1e0da-dcb5-4f18-bb95-5c7110111b6e
66635,20:07:01,2,2002.0,22,Evening,0e7b7547-42b0-40eb-b533-8e7e1c0ecc06
66636,23:16:39,9,2005.0,10,Evening,2db31b62-129a-4cbf-9200-378b8fc785fa
66637,19:58:49,5,2005.0,8,Evening,18859360-854f-43c5-a47c-373612e177f5
66638,02:46:53,8,2019.0,30,Late_Hours,1f383cdf-9bb6-4fdf-8d97-e8b36a9337bf
66639,19:00:54,11,2007.0,6,Evening,0d7755cc-1745-4f1f-bfd8-ac6a22218774
66640,13:22:00,1,2021.0,25,Midday,919bb46b-c8e6-4c91-9ff3-8c7797c3f1b4
66641,13:03:39,2,2022.0,3,Midday,3a2bfeda-d8c8-4f55-bd21-5d51d88d5bf2
66642,19:43:32,12,2000.0,25,Evening,095b63a7-a8a0-4649-a8ca-5d81feb78eab
66643,02:27:34,7,2016.0,17,Late_Hours,6d97e708-79fb-4f19-932a-804ad469da0f
66644,19:00:30,6,2011.0,18,Evening,5127e13f-1f79-4cf4-a805-8f5d1ba6afcd
66645,08:25:23,7,1997.0,9,Morning,60a8ae88-cb9b-495d-af8c-d07f95a8329f
66646,19:52:26,2,2020.0,28,Evening,2379b580-6605-4728-b602-f9ee5fe7b7ac
66647,08:14:06,6,2004.0,5,Morning,56ac0617-e383-4bc1-bad4-7b707650c862
66648,21:54:48,11,2021.0,1,Evening,6f59b986-1468-4441-9880-ed91d7613500
66649,19:16:28,6,2016.0,12,Evening,3f3ad3a7-c10a-42bc-b4ba-890670c5faf2
66650,19:11:50,7,1995.0,25,Evening,5f456207-dd95-4c3b-99fc-cd92af218cd3
66651,19:03:56,12,2020.0,31,Evening,e785b644-c871-42af-bd54-dfd3b4deb860
66652,05:31:27,5,1996.0,12,Late_Hours,fd8cb5d1-ad5e-4674-ab4f-b5e2089c9927
66653,16:51:54,11,2007.0,13,Midday,c237c2d3-4b19-4988-8dd2-e5fcc4d98598
66654,15:03:32,1,2000.0,8,Midday,03869856-6bb7-424a-b712-534c51b5cd12
66655,22:04:48,3,2012.0,7,Evening,287d7fe5-79dd-4670-a65d-6f56a57f6f68
66656,18:03:06,10,1999.0,18,Evening,b134d14d-f4b5-460e-9dec-3f2538360cc9
66657,19:56:25,3,1995.0,23,Evening,55598415-74ff-4bd3-b5b8-3bb6a3ef8569
66658,15:54:02,4,2002.0,22,Midday,65927f7c-9a4e-463c-a6e9-e510628e0e77
66659,22:10:46,5,2007.0,16,Evening,59097207-a0c9-4c01-b233-afa7e52d693c
66660,08:54:59,5,2010.0,10,Morning,1935d7a3-950e-45f9-8230-bc81457e580a
66661,21:41:40,6,1995.0,28,Evening,e82fddc7-4286-4bab-9d0d-9c97276d27a0
66662,15:38:56,9,2014.0,15,Midday,4e151c8c-1fa5-4f15-a7fa-5a6e5a85b984
66663,23:54:04,7,2015.0,23,Evening,a3530cbb-0364-4293-b742-7a9b41bcd7e5
66664,20:40:12,3,2016.0,22,Evening,7482e304-73e1-4476-897c-5d913070935b
66665,22:51:08,4,1995.0,22,Evening,9ff07fd8-bae4-4c10-9196-e2d6419f3f4a
66666,19:39:47,9,2003.0,1,Evening,a72ad6d4-9bd5-467f-bb55-c696d0f4577d
66667,19:49:06,8,1995.0,13,Evening,d000b499-dac0-4df4-a990-ea0224171d7a
66668,16:43:07,4,2018.0,8,Midday,546dd56b-6025-4c04-aa50-d0ec2db9bf01
66669,19:51:33,11,2003.0,12,Evening,66d7acce-e61f-417d-9e64-5632104f1a7f
66670,21:09:23,8,2009.0,3,Evening,aa921109-197b-44f1-a795-f29df41e7f2f
66671,20:15:27,9,2019.0,30,Evening,0d049b5f-dac9-403d-9489-7c23981a9076
66672,18:52:34,5,1999.0,10,Evening,42cadc88-3724-4430-8793-ba353a39b22d
66673,14:21:10,3,2009.0,20,Midday,97b8ce32-1f0b-486b-8070-490b4c2b2246
66674,21:38:02,9,2008.0,1,Evening,face3a67-9abb-43f3-b5f5-b3a28f7d7f53
66675,16:39:46,11,2019.0,28,Midday,5cdf642b-4ae4-45b0-86d1-4f45783b4ecd
66676,21:30:35,5,2019.0,24,Evening,f8f60bf4-e414-4110-ba35-89cc5465400b
66677,21:17:30,7,2021.0,3,Evening,03de64bc-50b5-488c-904a-2207ec039871
66678,20:26:52,5,2014.0,16,Evening,0bbc92f6-236a-4b9a-beba-c15b505de1c6
66679,20:51:27,1,2015.0,13,Evening,010e99af-76ac-4cad-a78f-6c9533bd2179
66680,21:30:03,12,2008.0,26,Evening,8cf3b6d8-8ee0-45d5-ae4c-d3f4fa325564
66681,18:57:20,7,2019.0,4,Evening,6aa00a56-2982-4e45-8204-df5364762c35
66682,12:24:26,1,2007.0,28,Midday,aecb066e-f5ab-4928-9cec-efd616bdff0e
66683,22:09:15,10,2002.0,4,Evening,e13e5473-9be1-4e36-9c7f-68d129c7f628
66684,07:53:20,5,2012.0,16,Morning,de8f703c-fc4e-4c21-b246-fa511720a26c
66685,14:48:06,6,2003.0,10,Midday,db6791bb-d94d-44d0-b4fd-afa2d8da9ead
66686,21:57:50,7,2004.0,22,Evening,423ee2ae-be0a-4270-bbc6-2e925d02fcae
66687,19:32:08,8,2016.0,30,Evening,77d8259a-da2b-4727-bc43-c23ad7d86512
66688,18:15:46,1,2008.0,9,Evening,3eb5b2af-dfd0-4955-880c-9916c38c353a
66689,21:06:26,4,2008.0,5,Evening,3ae377ed-15cc-4532-9a3a-bbae12e309ef
66690,07:11:33,12,2019.0,29,Morning,83c29a02-9b6d-44e8-876b-1dc186545936
66691,19:07:11,7,2018.0,19,Evening,eab8f867-3f93-4e55-b90b-4653db21db67
66692,17:37:40,1,2013.0,27,Midday,bcda7c3f-f813-4b4c-b367-5bd22bc06690
66693,18:54:53,3,2004.0,8,Evening,577a6ccf-9c41-404a-9de0-fbe636644c4a
66694,21:30:42,6,2014.0,28,Evening,d9c20b41-1517-4497-839d-662b57f5b1ab
66695,13:48:43,6,1994.0,21,Midday,a7352678-98f7-459e-89c5-422ec84399f0
66696,13:37:22,6,2019.0,7,Midday,38cffee2-669a-4999-a07f-67577b602084
66697,00:35:12,4,2016.0,27,Late_Hours,c8883140-bfb5-4f81-8578-bd3193cd3b47
66698,12:33:52,2,2014.0,1,Midday,092c7d99-29b1-4c26-ba30-37d2ba040600
66699,21:53:19,3,1998.0,11,Evening,effd7b2e-37a6-416a-b0f8-0c2d784ace4d
66700,09:17:58,8,1994.0,27,Morning,713fd2d1-e0a1-438d-9b2e-fe1d7476f827
66701,22:18:37,8,2009.0,5,Evening,3becc953-c2d9-46ed-be62-fe429d4ea81a
66702,11:01:36,2,2006.0,25,Morning,bbaba58a-4cbd-4245-8e7c-b71055e36527
66703,17:05:48,9,2019.0,29,Midday,36f97a84-4053-4f2b-aa70-7dec3665e9ac
66704,19:57:05,7,2012.0,2,Evening,132c608e-a7f5-4a54-bc51-fbbdadb3d9d4
66705,19:45:52,3,1998.0,19,Evening,64e1cc31-efc4-4e2f-afaf-ee868b72f097
66706,00:10:53,5,2016.0,20,Late_Hours,553e5ddd-80d5-46d9-9f67-fec7b597e410
66707,21:00:58,7,2002.0,19,Evening,8364a2c6-64de-4415-a321-41fe482e5e01
66708,17:40:23,1,2019.0,10,Midday,bff8129d-e1db-4a06-a9d6-7c90746a2899
66709,03:27:53,9,2008.0,15,Late_Hours,d995a796-02aa-4a69-a9ab-2de2803c9427
66710,21:21:29,11,2019.0,17,Evening,a1ed6ff4-2c99-41d7-8882-c3497b3bbaef
66711,19:51:23,8,2012.0,30,Evening,c064df2a-169c-48c1-97f7-ff2b55a444f5
66712,22:36:54,3,2005.0,2,Evening,0fd19ff9-9f23-46f2-bb31-a10d9b8d261b
66713,19:48:41,9,2017.0,11,Evening,a943606d-6ca3-4a85-b49d-c1be760f45b1
66714,20:12:52,10,2005.0,12,Evening,740645f5-286b-4205-81c8-f8e5f303d14c
66715,09:44:59,7,2004.0,8,Morning,a32c4693-01b3-461e-bc81-2b52dafe627b
66716,18:57:11,4,2001.0,23,Evening,31a1ed15-af25-489a-b1d7-eaa69b502966
66717,22:13:34,12,2012.0,25,Evening,477b865f-679b-450d-9091-1765b990d46d
66718,20:48:45,3,2009.0,7,Evening,5144abb8-2a82-4617-8fb2-fd34a82f6092
66719,23:49:35,5,1993.0,27,Evening,6057b485-7071-4aae-8ee0-c234194cd63a
66720,22:09:46,5,2011.0,26,Evening,cc5dea41-3d27-4a00-9e9f-87d19129ab52
66721,23:35:39,9,2012.0,25,Evening,0ef7bacf-0b0e-4f35-b0e0-ad67b571f29e
66722,23:03:47,10,2022.0,20,Evening,7e6ce57d-3497-436c-bea8-0b78f26d0f10
66723,12:54:06,8,2014.0,19,Midday,1124dc15-f437-4983-9cda-1dfc90faf759
66724,20:36:29,10,2021.0,4,Evening,439ae069-7b01-4ac3-90d4-1b1d543db424
66725,21:15:46,9,2000.0,3,Evening,5fdd3473-bd57-476a-beb9-5a2a8cfbec5c
66726,05:58:33,1,2013.0,4,Late_Hours,52b401e6-9f89-43d1-a33f-5d533051f39a
66727,21:23:02,7,1996.0,22,Evening,9875bf61-4494-4f6d-9de6-7589c8466e63
66728,23:09:39,6,2009.0,23,Evening,e2e0bcdc-702a-4ca8-956c-741ece708143
66729,23:04:15,2,2009.0,25,Evening,ba91c939-2283-4a7f-90db-868f7ac6a019
66730,22:37:44,11,2012.0,25,Evening,743ff3ba-88d4-4f28-8917-1aacf0ede41d
66731,14:21:29,10,2000.0,18,Midday,c96016d9-2495-4bc1-b0de-6f92883afe0f
66732,13:54:59,1,2015.0,6,Midday,cb06992a-7210-4221-9635-01c137371b6e
66733,18:03:06,11,2010.0,20,Evening,0b769b32-f495-419f-9b6d-a4f1797523c0
66734,15:45:09,2,1994.0,20,Midday,a80fd4b0-90c0-474e-830a-88be4042a843
66735,08:40:12,4,1998.0,16,Morning,d2b7001a-f49f-4457-9571-582d40285b12
66736,22:21:36,12,2005.0,19,Evening,e1106f9a-0162-4e6a-b9f9-9f8d59eea4bb
66737,23:32:29,9,1994.0,7,Evening,4bcd17c5-e42d-44a5-8694-0afe63f0a5cb
66738,23:38:56,2,2016.0,5,Evening,b6b2fdbc-c1be-459f-9be3-e1bc8628ca18
66739,21:55:27,4,1993.0,5,Evening,69483f33-a8af-48ac-afd8-3d54096780b6
66740,02:51:02,1,1996.0,15,Late_Hours,18cbe7d6-36a7-4b59-b30c-53357f9b5da4
66741,23:57:10,3,1995.0,14,Evening,d09f8580-515f-4f61-9654-5ee3fbe61424
66742,23:31:52,1,1995.0,22,Evening,6750d0a7-e075-4cf8-a0e2-59d4b0910396
66743,18:02:15,6,2000.0,11,Evening,4bcba062-fa18-4101-92ca-d8a6da11e845
66744,18:16:36,12,2018.0,12,Evening,65e49717-b576-47da-93a4-378de644579e
66745,04:34:43,4,2022.0,29,Late_Hours,ccd31361-d937-4a90-8c89-270aef3ede83
66746,17:29:50,11,2012.0,9,Midday,7fbb11cd-1103-45ed-b654-b0ab416e4cad
66747,19:21:13,1,1996.0,20,Evening,c28746f6-64a9-4bba-ab99-e6f62f8639ae
66748,10:29:09,8,2012.0,29,Morning,d298b676-d4ed-4a07-be75-9cb9bb584876
66749,18:29:12,6,2015.0,10,Evening,ab3399df-ffa8-428f-9cd3-9cf23f88757a
66750,23:43:38,10,2013.0,16,Evening,1f36eba3-1690-477e-be07-03e383cf0c0f
66751,23:11:49,2,2000.0,15,Evening,ac9f69ad-1aa8-4294-9cf8-23358733f869
66752,06:53:19,10,2001.0,17,Morning,c942007f-6e29-46ba-9714-732dde9cb01a
66753,21:00:36,6,2002.0,3,Evening,8a06684b-27ef-4487-97cc-ab016fb346cc
66754,16:15:04,8,2012.0,26,Midday,b2a52eac-b6c3-499e-9085-f46de52b0322
66755,23:00:16,9,2015.0,27,Evening,e076b267-841a-439e-8884-131cf64d81e4
66756,21:19:02,3,2003.0,13,Evening,329a135e-2b14-4a28-8aa7-b69c4d5a4e59
66757,04:29:52,3,2021.0,23,Late_Hours,b709a101-5cc2-4612-9ef2-6daae107fdcf
66758,12:07:25,12,2019.0,8,Midday,497ddcab-a41d-483b-b46e-ef6b5c151b93
66759,19:25:31,10,2003.0,30,Evening,6954bc43-e15a-46a9-9cc4-8257ee2a672f
66760,21:13:16,1,1999.0,18,Evening,eae4f186-6247-4e8c-b006-16ae59784914
66761,18:25:11,9,2019.0,26,Evening,ddfa56b4-6e28-40d6-ac1d-c12f26eb5aad
66762,08:08:07,4,1999.0,2,Morning,e7ab205e-0258-44a0-bc41-61cb5d382fbc
66763,18:44:02,3,2001.0,29,Evening,4e80a23c-0882-413a-835f-1cf23581d9b8
66764,13:39:41,5,2022.0,10,Midday,7899ee47-4787-4e63-a925-31344c3354cc
66765,18:31:07,6,2010.0,12,Evening,b08ad4e3-81e1-4941-9bdf-f3ab58ab274c
66766,14:13:51,11,2021.0,26,Midday,d36ac58c-f111-4a93-9c33-42b84b6d49a7
66767,13:56:56,2,2017.0,28,Midday,d3909296-11bd-4d4b-9a2c-f183e7be3cdf
66768,00:07:05,8,2009.0,19,Late_Hours,4758f878-a9b1-40bd-8650-8cd26727bf35
66769,20:13:26,5,2012.0,27,Evening,316d5cd9-24f5-48a1-9a1b-bd548bb3a458
66770,14:10:12,1,2005.0,28,Midday,af61a03c-979b-4672-871c-82350b455535
66771,20:38:14,12,2020.0,24,Evening,6c5f256e-f48c-47d1-a286-d092193c0447
66772,16:57:13,11,1993.0,7,Midday,0c43e27b-b3bb-41cb-bd7f-a23421911dcc
66773,19:54:30,3,2021.0,5,Evening,81414136-d668-4458-b04f-295f45b8f3d2
66774,23:59:19,6,2020.0,4,Evening,202d2305-07d7-4511-911a-0f08d40ccf9c
66775,22:31:35,11,1996.0,16,Evening,2116d03f-e3af-4397-955e-78b4819e0bae
66776,13:21:45,4,2017.0,21,Midday,1dc2abab-1b3e-4980-8e70-fa7eac8b052a
66777,21:12:00,12,2004.0,13,Evening,44e3112e-4629-439f-85d8-503c2985c207
66778,20:08:37,10,2009.0,18,Evening,22c68d8c-9283-41a6-b7d9-d1ffb6e7fa83
66779,18:47:21,9,1994.0,29,Evening,1f58c2f8-6d00-4dc2-8ae2-f9f82f29be47
66780,23:04:06,2,1995.0,27,Evening,571fda14-a7c0-4684-b1ac-6cd32a19e716
66781,15:53:43,1,2004.0,6,Midday,cb2555ab-3442-4c47-a95a-7d3b1fdd9bb5
66782,19:14:01,12,2001.0,28,Evening,7ae45577-2442-45b5-9140-1b732eaec5a4
66783,20:24:22,1,2005.0,27,Evening,40b91a7e-5e7e-4ac1-a68f-adb7d041d5d4
66784,12:36:01,4,2005.0,28,Midday,99835d5f-ccb8-4f40-af34-9320f9d64a51
66785,19:51:07,8,2011.0,23,Evening,e9c9c71f-3a7c-4900-bdda-842dd1967f7d
66786,22:28:44,11,2002.0,25,Evening,37835bef-149b-45a3-a42b-196e5243a2bf
66787,23:22:07,7,1994.0,14,Evening,c6d60355-70ef-48cb-b7a6-45c9040064ea
66788,13:44:08,3,2013.0,24,Midday,92f6ad0c-cf80-4bcd-a123-9761e8638243
66789,06:40:05,9,1996.0,4,Morning,19ec3e52-2d91-4078-ab98-c6c74f894b5f
66790,08:46:20,3,2017.0,12,Morning,4237b235-f2d6-45ad-b591-68b34fec7c38
66791,23:15:39,11,2005.0,27,Evening,7cc02679-6160-4d3e-b0ed-91719b4c55d3
66792,18:23:22,3,2012.0,22,Evening,0c0983a1-6205-48c5-97f4-0b83554c7ec1
66793,18:59:53,2,2013.0,26,Evening,8121e7be-0130-49eb-a08a-bc3302733602
66794,09:32:17,7,2003.0,25,Morning,a9c2a51e-e9d2-4826-8982-e86f83c2375d
66795,19:51:23,3,2018.0,28,Evening,d46551ae-dea6-45a5-9181-a78e33dd6f92
66796,14:47:37,2,2006.0,25,Midday,7c931fd0-4df0-421e-9cba-4f6c8ee50b7a
66797,08:25:24,1,2016.0,12,Morning,523a0b2c-a384-48d7-97cd-193dd8301d82
66798,16:39:59,4,2013.0,21,Midday,ef96e10e-d844-40a8-9804-b6511d5c60b5
66799,10:16:26,7,2000.0,8,Morning,c57fd75c-e23b-41a1-bf18-dc686b848094
66800,23:36:11,3,1995.0,7,Evening,db731245-54a8-49b5-8bfb-9bebcdf0e763
66801,23:35:02,1,2004.0,23,Evening,c221ae45-dd25-4a79-9179-ef2cc078dc0a
66802,19:42:04,10,2002.0,21,Evening,063e63b7-2a95-481f-8433-8f8932b6278e
66803,15:15:38,4,2002.0,10,Midday,205c282b-de7d-44ca-b019-27740e03215e
66804,19:52:34,9,2010.0,28,Evening,81ee0924-4b3a-4297-b5c5-75d30d23169e
66805,23:26:16,3,2000.0,29,Evening,7a163392-695d-4add-b257-eab302d8bc73
66806,23:02:01,7,2009.0,28,Evening,6869e281-cdb7-45d0-981d-cb42e348ac91
66807,07:26:28,6,2016.0,4,Morning,cc2a8558-1aa0-40b2-8b5b-80a5d521c366
66808,15:45:20,8,1993.0,7,Midday,ea500c3c-7c56-4e84-b353-da9eb82087a4
66809,10:38:08,12,2004.0,19,Morning,63916ea5-d166-4b47-80bf-1d697e0601ea
66810,22:09:36,6,2017.0,25,Evening,a4631238-b1f5-4656-b914-184a22136dee
66811,22:36:16,1,2004.0,7,Evening,91bc959f-4d60-448f-984e-d7a5238f4b27
66812,19:02:41,5,2008.0,30,Evening,7fdb22b2-1061-4b3d-95b0-39891da64507
66813,21:55:49,6,2021.0,29,Evening,0cfbd251-812b-46ba-b17c-ab43c6130e5a
66814,18:53:07,4,1994.0,17,Evening,78999d32-e726-47db-8350-3156c0d19f2c
66815,22:02:55,11,1998.0,15,Evening,df404ca8-c1d8-4d05-95a5-223b072c839f
66816,17:28:24,8,2014.0,23,Midday,cc8c24e1-1b28-423d-b130-4e33846cb392
66817,18:29:55,7,1996.0,11,Evening,686c18ae-e2be-4e5b-927c-117f0c87ae02
66818,12:20:33,2,2000.0,1,Midday,f45d6ff9-3eca-425f-84e7-93058cbc5655
66819,17:43:36,4,2012.0,8,Midday,f28407bd-a23e-4be0-85dd-8f82467abaaf
66820,19:44:41,8,1994.0,28,Evening,9dc45d32-00d8-40b0-88c8-91ce801899df
66821,23:28:52,9,1996.0,14,Evening,6375f04c-596d-4426-8f84-caa1c1d96ade
66822,19:30:31,6,1994.0,20,Evening,91f9e523-6947-4ba7-8693-90ca6cd42910
66823,23:47:57,6,2000.0,15,Evening,6b84ee91-9ac6-45a9-97cf-118e9881f3c7
66824,17:00:54,9,2004.0,15,Midday,cf30f588-b4d2-403f-8edd-80c836cfdc18
66825,23:31:02,6,2008.0,20,Evening,bb896dae-7d05-40b5-bf8f-aa3b3669f3f5
66826,23:37:19,3,1993.0,8,Evening,f88f010e-224f-4fb0-808a-cdc6a8393284
